Τελευταία Ενημέρωση;Τρίτη, 22 Ιουλίου 2014 16:05;;;;;;
Κωδικός;Περιγραφή;Τιμή;Last Import;Barcode;Κατηγορία;Συν. Διαθέσιμο Απόθεμα;Συνολικό Απόθεμα
143171;ΚΟΛΩΝΙΑ 143171ROLLERCOAST 10mlRIDE;3,99;05/12/2013;4250587742862;ESSENCE ΚΟΛΩΝΙΕΣ;44;44
143172;ΚΟΛΩΝΙΑ 143172 MILLION MIL10mlLES AWAY;3,99;16/10/2013;4250587742879;ESSENCE ΚΟΛΩΝΙΕΣ;27;27
143173;STAND 143173 ΕΠΙΔΑΠΕΔΙΟ ΜΥ SKIN ΚΡΕΜΕΣ;0,00;09/04/2013;4250587715309;ΠΑΓΙΑ ΚΑΤΑΣΤΗΜΑΤΟΣ;6;6
143191;STAND 143191 ESSENCE2nd BEAUTY WORLD 3.0;0,00;13/02/2014;4250587743449;ΠΑΓΙΑ ΚΑΤΑΣΤΗΜΑΤΟΣ;0;0
143208;STAND 143208 ΕΠΙΔAΠΕΔΙΟ PURE SKIN FLOORS;0,00;20/08/2013;4250587760385;ΠΑΓΙΑ ΚΑΤΑΣΤΗΜΑΤΟΣ;13;13
143211;ΒΕΡΝΙΚΙ 143211 COLOUR&GO166 8ml;1,99;13/02/2014;4250587752366;ESSENCE Β'ΜΕΤΡΟ;0;0
143212;ΒΕΡΝΙΚΙ 143212 COLOUR&GO161 8ml;1,99;13/02/2014;4250587758023;ESSENCE Β'ΜΕΤΡΟ;0;0
143213;ΒΕΡΝΙΚΙ 143213 COLOUR&GO162 8ml;1,99;22/05/2014;4250587749045;ESSENCE Β'ΜΕΤΡΟ;3;3
143214;ΒΕΡΝΙΚΙ 143214 COLOUR&GO163 8ml;1,99;26/06/2014;4250587758030;ESSENCE Β'ΜΕΤΡΟ;0;0
143215;ΒΕΡΝΙΚΙ 143215 COLOUR&GO164 8ml;1,99;20/01/2014;4250587749052;ESSENCE Β'ΜΕΤΡΟ;32;32
143218;ΒΕΡΝΙΚΙ 143218 HARDEN.BASE 8ml;2,29;10/04/2014;4250587758092;ESSENCE Β'ΜΕΤΡΟ;138;138
143219;ΒΕΡΝΙΚΙ 143219GEL BASE PEEL7ml;3,99;28/02/2014;4250587760408;ESSENCE;2;2
143220;ΒΕΡΝΙΚΙ 143220 TOP COAT FR.7mlFRENCH;3,99;28/02/2014;4250587746204;ESSENCE;58;58
143221;ΒΕΡΝΙΚΙ 143221 TOPCOAT GEL 7mlCLEAR;3,99;26/06/2014;4250587760415;ESSENCE;18;18
143222;ΒΕΡΝΙΚΙ 143222 PRIMER 8ml;2,99;26/06/2014;4250587746235;ESSENCE;0;0
143223;CLEANSER 143223 120ml;2,99;28/02/2014;4250587746228;ESSENCE;35;35
143224;CREAM 143224HAND&NAIL RICH75ml;2,49;16/10/2013;4250587759143;ESSENCE Β'ΜΕΤΡΟ;24;24
143225;NAIL FILE 143225;2,49;20/01/2014;4250587746358;ESSENCE Β'ΜΕΤΡΟ;48;48
143226;MINI FILE 143226;1,29;20/01/2014;4250587757774;ESSENCE Β'ΜΕΤΡΟ;18;18
143227;SET 143227 POCKET FILE;1,89;28/02/2014;4250587757743;ESSENCE Β'ΜΕΤΡΟ;38;38
143228;PEN 143228 NAIL OIL EXPRESS2ml;3,19;05/12/2013;4250587758115;ESSENCE Β'ΜΕΤΡΟ;30;30
143229;PEN 143229 NAIL PEELING EXP2ml;3,19;18/09/2013;4250587758108;ESSENCE Β'ΜΕΤΡΟ;36;36
143230;LEDIlamp 143230 GEL NAILS AT HOME;24,99;13/02/2014;4250587746242;ESSENCE Β'ΜΕΤΡΟ;0;0
143231;LIPGLOSS 143231STAY WITH12 4ml;2,79;13/02/2014;4250587757996;ESSENCE Β'ΜΕΤΡΟ;0;0
143233;ΣΕΤ 143233LIPGLOSS MIN05 3x2ml;3,79;28/02/2014;4250587747591;ESSENCE Β'ΜΕΤΡΟ;25;25
143234;ΣΕΤ 143234LIPGLOSS MIN06 3x2ml;3,79;22/05/2014;4250587747607;ESSENCE Β'ΜΕΤΡΟ;69;69
143235;TOP COAT 143235 CRACKING09 8ml;2,29;20/01/2014;4250587758061;ESSENCE Β'ΜΕΤΡΟ;19;19
143237;KAJAL 143237 PENCIL 2in1 No15;1,89;18/09/2013;4250587758252;ESSENCE Β'ΜΕΤΡΟ;14;14
143238;EYE 143238 PENCIL&SHADOW07;3,19;01/07/2014;4250587749649;ESSENCE Β'ΜΕΤΡΟ;0;0
143239;EYE 143239 PENCIL&SHADOW02;3,19;16/10/2013;4250587749328;ESSENCE Β'ΜΕΤΡΟ;29;29
143240;EYE 143240 PENCIL&SHADOW06;3,19;18/09/2013;4250587749366;ESSENCE Β'ΜΕΤΡΟ;45;45
143241;EYE 143241 PENCIL&SHADOW04;3,19;16/10/2013;4250587749342;ESSENCE Β'ΜΕΤΡΟ;39;39
143242;EYE 143242 PENCIL&SHADOW08;3,19;10/04/2014;4250587758269;ESSENCE Β'ΜΕΤΡΟ;0;0
143243;EYE 143243 PENCIL&SHADOW03;3,19;16/10/2013;4250587749335;ESSENCE Β'ΜΕΤΡΟ;38;38
143244;EYE 143244 PENCIL&SHADOW05;3,19;16/10/2013;4250587749359;ESSENCE Β'ΜΕΤΡΟ;24;24
143245;EYE 143245 PENCIL&SHADOW01;3,19;18/09/2013;4250587749311;ESSENCE Β'ΜΕΤΡΟ;42;42
143246;EYE SORBET 143246 No06;3,59;16/10/2013;4250587758245;ESSENCE Β'ΜΕΤΡΟ;25;25
143246t;TESTER EYE SORBET 143246t 06;0,01;18/09/2013;4250587749632;TESTERS;9;9
143247;EYE SORBET 143247 No01;3,59;16/10/2013;4250587758146;ESSENCE Β'ΜΕΤΡΟ;27;27
143247t;TESTER EYE SORBET 143247t 01;0,01;18/09/2013;4250587758177;TESTERS;9;9
143248;EYE SORBET 143248 No02;3,59;16/10/2013;4250587758153;ESSENCE Β'ΜΕΤΡΟ;19;19
143248t;TESTER EYE SORBET 143248t 02;0,01;18/09/2013;4250587758184;TESTERS;9;9
143249;EYE SORBET 143249 No05;3,59;22/05/2014;4250587758238;ESSENCE Β'ΜΕΤΡΟ;0;0
143249t;TESTER EYE SORBET 143249t 05;0,01;18/09/2013;4250587749625;TESTERS;9;9
143250;EYE SORBET 143250 No03;3,59;16/10/2013;4250587758160;ESSENCE Β'ΜΕΤΡΟ;27;27
143250t;TESTER EYE SORBET 143250t 03;0,01;19/09/2013;4250587758191;TESTERS;7;7
143251;EYE SORBET 143251 No04;3,59;28/02/2014;4250587758221;ESSENCE Β'ΜΕΤΡΟ;8;8
143251t;TESTER EYE SORBET 143251t 04;0,01;18/09/2013;4250587749618;TESTERS;10;10
143252;NAIL ART 143252 TATTOO PEN;2,49;17/12/2013;4250587758054;ESSENCE Β'ΜΕΤΡΟ;30;30
143253;EFFECT 143253 NAILS 01;2,49;13/02/2014;4250587749106;ESSENCE Β'ΜΕΤΡΟ;0;0
143254;EFFECT 143254 NAILS 02;2,49;13/02/2014;4250587749113;ESSENCE Β'ΜΕΤΡΟ;0;0
143255;EFFECT 143255 NAILS 03;2,49;22/05/2014;4250587749120;ESSENCE Β'ΜΕΤΡΟ;8;8
143256;EFFECT 143256 NAILS 04;2,49;13/02/2014;4250587749137;ESSENCE Β'ΜΕΤΡΟ;0;0
143257;EFFECT 143257 NAILS 05;2,49;18/09/2013;4250587749144;ESSENCE Β'ΜΕΤΡΟ;12;12
143258;EFFECT 143258 NAILS 06;2,49;13/02/2014;4250587749151;ESSENCE Β'ΜΕΤΡΟ;0;0
143259;EFFECT 143259 NAILS 07;2,49;28/02/2014;4250587749168;ESSENCE Β'ΜΕΤΡΟ;17;17
143260;EFFECT 143260 NAILS 08;2,49;20/01/2014;4250587749175;ESSENCE Β'ΜΕΤΡΟ;17;17
143261;ΒΕΡΝΙΚΙ 143261 PAPER PRINT MANICURE TRAN;2,29;22/05/2014;4250587749236;ESSENCE Β'ΜΕΤΡΟ;0;0
143262;ΧΑΡΤΑΚΙΑ 143262 ΣΧ.PAPER PRI01MANICURE;1,69;22/05/2014;4250587749243;ESSENCE Β'ΜΕΤΡΟ;32;32
143263;ΧAΡΤAΚΙA 143263 ΣΧ.PAPER PRI02MANICURE;1,69;20/01/2014;4250587749250;ESSENCE Β'ΜΕΤΡΟ;20;20
143264;ΧAΡΤAΚΙA 143264 ΣΧ.PAPER PRI03MANICURE;1,69;22/05/2014;4250587749267;ESSENCE Β'ΜΕΤΡΟ;19;19
143265;ΧAΡΤAΚΙA 143265 ΣΧ.PAPER PRI04MANICURE;1,69;20/01/2014;4250587749274;ESSENCE Β'ΜΕΤΡΟ;8;8
143266;STICKERS 143266 NAIL ART09;1,69;;4250587749083;ESSENCE Β'ΜΕΤΡΟ;0;5
143267;STICKERS 143267 NAIL ART08;1,69;28/02/2014;4250587758047;ESSENCE Β'ΜΕΤΡΟ;38;38
143268;STICKERS 143268 NAIL ART07;1,69;28/02/2014;4250587749076;ESSENCE Β'ΜΕΤΡΟ;0;0
143269;STICKER 143269 3D FRAME4FAME  EYELINER;2,49;13/02/2014;4250587758207;ESSENCE Β'ΜΕΤΡΟ;0;0
143270;BRUSH 143270 EYELINER PRECISE;1,89;26/06/2014;4250587749298;ESSENCE Β'ΜΕΤΡΟ;44;44
143271;SPONGES 143271 MAKE UP&POWDER;2,49;22/05/2014;4250587757965;ESSENCE Β'ΜΕΤΡΟ;28;28
143272;BLUSH 143272 STICK 10;3,19;22/05/2014;4250587757903;ESSENCE Β'ΜΕΤΡΟ;3;3
143272t;TESTER BLUSH 143272t STICK 10;0,01;18/09/2013;4250587757934;TESTERS;8;8
143273;BLUSH 143273 STICK 20;3,19;22/05/2014;4250587757910;ESSENCE Β'ΜΕΤΡΟ;0;0
143273t;TESTER BLUSH 143273t STICK 20;0,01;18/09/2013;4250587757941;TESTERS;10;10
143274;BLUSH 143274 STICK 30;3,19;17/12/2013;4250587757927;ESSENCE Β'ΜΕΤΡΟ;37;37
143274t;TESTER BLUSH 143274t STICK 30;0,01;18/09/2013;4250587757958;TESTERS;9;9
143275;KABUKI 143275 BRUSH;4,99;20/01/2014;4250587748642;ESSENCE Β'ΜΕΤΡΟ;11;11
143276;HIGHL.143276 BRONZING01 ALL INONE S.C. .;4,49;26/06/2014;4250587757866;ESSENCE Β'ΜΕΤΡΟ;3;3
143276t;TESTER 143276t HIGHL01 BRONZ ALL IN ONE;0,01;18/09/2013;4250587757873;TESTERS;9;9
143277;HIGHL.143277 BRONZING02 ALL INONE S.C.;4,49;26/06/2014;4250587757880;ESSENCE Β'ΜΕΤΡΟ;25;25
143277t;TESTER 143277t HIGHL.02 BRONZ ALL IN ONE;0,01;18/09/2013;4250587757897;TESTERS;10;10
143278;POWDER 143278 ANTI-SPOT04 COMPACT;3,79;22/05/2014;4250587757972;ESSENCE Β'ΜΕΤΡΟ;124;124
143278t;TESTER 143278t POWDER anti-spot COMPACT0;0,01;18/09/2013;4250587757989;TESTERS;15;15
143280;ΒΕΡΝΙΚΙ 143280 Νο152 COL&GO8ml;1,99;26/06/2014;4250587758016;ESSENCE;15;15
143282;ΒΕΡΝΙΚΙ 143282 Νο154 COL&GO8ml;1,99;20/01/2014;4250587749007;ESSENCE;16;16
143284;ΒΕΡΝΙΚΙ 143284 Νο156 COL&GO8ml;1,99;26/06/2014;4250587759181;ESSENCE;0;0
143285;ΒΕΡΝΙΚΙ 143285 Νο157 COL&GO8ml;1,99;16/10/2013;4250587759198;ESSENCE Β'ΜΕΤΡΟ;823;823
143286;ΒΕΡΝΙΚΙ 143286 Νο158 COL&GO8ml;1,99;20/01/2014;4250587749021;ESSENCE Β'ΜΕΤΡΟ;791;791
143287;EYESHADOW 143287 QUATTRO 13;3,79;20/01/2014;4250587742138;ESSENCE;8;8
143287t;TESTER PURE 143287t SKIN ANTI-SPOT 04 PO;0,01;10/04/2014;;TESTERS;0;0
143288;MAKE UP 143288 SOFT TOUCH 07 MOUSSE;4,89;26/06/2014;4250338473212;ESSENCE;32;32
143288t;TESTER MAKE UP 143288t SOFT TOUCH 07 MOU;0,01;18/09/2013;4250338473236;TESTERS;7;7
143289;ΠΟΥΔΡΑ 143289 MATTIFYING 10 COMPACT POWD;3,59;10/04/2014;4250587738506;ESSENCE;330;330
143289t;TESTER ΠΟΥΔΡΑ 143289t MATTIFYING 10 COMP;0,01;18/09/2013;4250587738513;TESTERS;31;31
143290;ΠΟΥΔΡΑ 143290 ALL ABOUT MATT!FIXING POWD;3,79;26/06/2014;4250587735543;ESSENCE;133;133
143290t;TESTER ΠΟΥΔΡΑ 143290t ALL ABOUT MATT!FIX;0,01;18/09/2013;4250587735550;TESTERS;31;31
143291;ΚΡΑΓΙΟΝ 143291 LONGLASTING 01;2,89;22/05/2014;4250587748659;ESSENCE;0;0
143291t;TESTER ΚΡΑΓΙΟΝ 143291t 01 LONGLASTING;0,01;18/09/2013;4250587748666;TESTERS;40;40
143292;ΚΡΑΓΙΟΝ 143292 LONGLASTING 02;2,89;10/04/2014;4250587748673;ESSENCE;354;354
143292t;TESTER ΚΡΑΓΙΟΝ 143292t 02 LONGLASTING;0,01;18/09/2013;4250587748680;TESTERS;51;51
143293;ΚΡΑΓΙΟΝ 143293 LONGLASTING 03;2,89;10/04/2014;4250587748697;ESSENCE;333;333
143293t;TESTER ΚΡΑΓΙΟΝ 143293t 03 LONGLASTING;0,01;18/09/2013;4250587748703;TESTERS;50;50
143294;ΚΡΑΓΙΟΝ 143294 LONGLASTING 04;2,89;10/04/2014;4250587748710;ESSENCE;231;231
143294t;TESTER ΚΡΑΓΙΟΝ 143294t 04 LONGLASTING;0,01;18/09/2013;4250587748727;TESTERS;50;50
143295;ΚΡΑΓΙΟΝ 143295 LONGLASTING 05;2,89;22/05/2014;4250587748734;ESSENCE;194;194
143295t;TESTER ΚΡΑΓΙΟΝ 143295t 05 LONGLASTING;0,01;18/09/2013;4250587748741;TESTERS;45;45
143296;ΚΡΑΓΙΟΝ 143296 LONGLASTING 06;2,89;22/05/2014;4250587748758;ESSENCE;252;252
143296t;TESTER ΚΡΑΓΙΟΝ 143296t 06 LONGLASTING;0,01;18/09/2013;4250587748765;TESTERS;45;45
143297;ΚΡΑΓΙΟΝ 143297 LONGLASTING 07;2,89;26/06/2014;4250587748772;ESSENCE;0;0
143297t;TESTER ΚΡΑΓΙΟΝ 143297t 07 LONGLASTING;0,01;18/09/2013;4250587748789;TESTERS;46;46
143298;ΚΡΑΓΙΟΝ 143298 LONGLASTING 08;2,89;10/04/2014;4250587748796;ESSENCE;0;0
143298t;TESTER ΚΡΑΓΙΟΝ 143298t 08 LONGLASTING;0,01;18/09/2013;4250587748802;TESTERS;44;44
143299;ΚΡΑΓΙΟΝ 143299 LONGLASTING 09;2,89;10/04/2014;4250587748819;ESSENCE;90;90
143299t;TESTER ΚΡΑΓΙΟΝ 143299t 09 LONGLASTING;0,01;18/09/2013;4250587748826;TESTERS;46;46
143300;ΚΡΑΓΙΟΝ 143300 LONGLASTING 10;2,89;22/05/2014;4250587748833;ESSENCE;0;0
143300t;TESTER ΚΡΑΓΙΟΝ 143300t 10 LONGLASTING;0,01;18/09/2013;4250587748840;TESTERS;51;51
143301;LIP BALM 143301 GLOSSY01 8ml;1,29;22/05/2014;4250587748888;ESSENCE;129;129
143303;LIP BALM 143303 GLOSSY03 8ml;1,29;10/04/2014;4250587748901;ESSENCE;383;383
143304;LIP BALM 143304 GLOSSY04 8ml;1,29;26/06/2014;4250587748918;ESSENCE;0;0
143305;LIP BALM 143305 GLOSSY05 8ml;1,29;20/01/2014;4250587748925;ESSENCE;265;265
143306;LIP BALM 143306 GLOSSY06 8ml;1,29;26/06/2014;4250587748932;ESSENCE;114;114
143307;LIPGLOSS 143307XXL SHINE24 5ml;2,29;26/06/2014;4250587748956;ESSENCE;0;0
143308;LIPGLOSS 143308XXL SHINE25 5ml;2,29;26/06/2014;4250587748963;ESSENCE;112;112
143309;LIP BALM 143309 GLOW01 TINTED;2,89;26/06/2014;4250587748857;ESSENCE Β'ΜΕΤΡΟ;0;0
143310;LIP BALM 143310 GLOW02 TINTED;2,89;26/06/2014;4250587748864;ESSENCE Β'ΜΕΤΡΟ;15;15
143311;LIP BALM 143311 GLOW03 TINTED;2,89;07/05/2014;4250587748871;ESSENCE Β'ΜΕΤΡΟ;8;8
143312;ΜΟΛΥΒΙ 143312 ΜΑΤΙΩΝ KAJAL 24;1,29;26/06/2014;4250587749656;ESSENCE;0;0
143313;EYELINER 143313 CRYSTAL01 4ml;2,89;04/04/2014;4250587749403;ESSENCE Β'ΜΕΤΡΟ;86;86
143314;EYELINER 143314 CRYSTAL02 4ml;2,89;13/05/2014;4250587749410;ESSENCE Β'ΜΕΤΡΟ;23;23
143315;EYELINER 143315 CRYSTAL03 4ml;2,89;04/04/2014;4250587749427;ESSENCE Β'ΜΕΤΡΟ;136;136
143316;EYELINER 143316 CRYSTAL04 4ml;2,89;04/04/2014;4250587749434;ESSENCE Β'ΜΕΤΡΟ;160;160
143317;EYELINER 143317 CRYSTAL05 4ml;2,89;18/09/2013;4250587749441;ESSENCE Β'ΜΕΤΡΟ;213;213
143319;PENCIL 143319 No01 I LOVE SMOKEY JUMBO;2,49;26/06/2014;4250587749304;ESSENCE;0;0
143320;MASCARA 143320 LASH MANIA 9ml.FALSE LASH;3,59;22/05/2014;4250587749281;ESSENCE;108;108
143321;MASCARA 143321GET BIG!LASH12mlTRIPLE BLA;2,89;26/06/2014;4250587758122;ESSENCE;616;616
143322;MASCARA 143322LASHES GO WIL7mlVOLUME;3,19;11/07/2014;4250587758139;ESSENCE;0;0
143323;ΣΚΙΑ 143323 ΜΟΝΗ Νο70;1,99;20/01/2014;4250587758276;ESSENCE;28;28
143323t;TESTER ΣΚΙΑ 143323t ΜΟΝΗ 70;0,01;20/01/2014;4250587758283;TESTERS;55;55
143324;ΣΚΙΑ 143324 METAL GLAM EYE 01;3,19;26/06/2014;4250587749458;ESSENCE;183;183
143324t;TESTER ΣΚΙΑ 143324t 01 METAL GLAM;0,01;18/09/2013;4250587749533;TESTERS;53;53
143325;ΣΚΙΑ 143325 METAL GLAM EYE 02;3,19;26/06/2014;4250587749465;ESSENCE;0;0
143325t;TESTER ΣΚΙΑ 143325t 02 METAL GLAM;0,01;18/09/2013;4250587749540;TESTERS;52;52
143326;ΣΚΙΑ 143326 METAL GLAM EYE 03;3,19;26/06/2014;4250587749472;ESSENCE;0;0
143326t;TESTER ΣΚΙΑ 143326t 03 METAL GLAM;0,01;18/09/2013;4250587749557;TESTERS;50;50
143327;ΣΚΙΑ 143327 METAL GLAM EYE 04;3,19;10/04/2014;4250587749489;ESSENCE;15;15
143327t;TESTER ΣΚΙΑ 143327t 04 METAL GLAM;0,01;20/01/2014;4250587749564;TESTERS;33;33
143328;ΣΚΙΑ 143328 METAL GLAM EYE 05;3,19;26/06/2014;4250587749496;ESSENCE;0;0
143328t;TESTER ΣΚΙΑ 143328t 05 METAL GLAM;0,01;18/09/2013;4250587749571;TESTERS;53;53
143330;ΣΚΙΑ 143330 METAL GLAM EYE 07;3,19;26/06/2014;4250587749519;ESSENCE;0;0
143330t;TESTER ΣΚΙΑ 143330t 07 METAL GLAM;0,01;18/09/2013;4250587749595;TESTERS;53;53
143332;ΡΟΥΖ 143332 SILKY TOUCH 50;3,19;28/02/2014;4250587748604;ESSENCE;143;144
143333;ΡΟΥΖ 143333 SILKY TOUCH 60;3,19;26/06/2014;4250587748611;ESSENCE;447;447
143334;MAKE UP 143334 OIL FREE10 30mlall about;4,49;26/06/2014;4250587757804;ESSENCE;422;422
143334t;TESTER MAKE UP 143334t ALL 10 ABOUT MATT;0,01;18/09/2013;4250587757835;TESTERS;49;49
143335;MAKE UP 143335 OIL FREE20 30mlall about;4,49;;4250587757811;ESSENCE;-1;0
143335t;TESTER MAKE UP 143335t ALL 20 ABOUT MATT;0,01;18/09/2013;4250587757842;TESTERS;60;60
143336;MAKE UP 143336 OIL FREE30 30mlall about;4,49;22/05/2014;4250587757828;ESSENCE;86;86
143336t;TESTER MAKE UP 143336t ALL 30 ABOUT MATT;0,01;18/09/2013;4250587757859;TESTERS;5;5
143337;ΒΕΡΝΙΚΙ 143337 TIP PAINT02 4ml;1,89;26/06/2014;4250587748970;ESSENCE;0;0
143339;ΠΙΝΕΛΟ 143339 FRENCH MANICURE;1,99;07/05/2014;4250587758009;ESSENCE;26;26
143340;ΒΕΡΝΙΚΙ 143340 TOPPER 17 SP8mlAL EFFECT;2,29;22/05/2014;4250587749212;ESSENCE;36;36
143341;ΒΕΡΝΙΚΙ 143341 TOP COAT18 8ml GLOW IN TH;2,29;27/05/2014;4250587749229;ESSENCE;37;37
143342;BB CREAM 143342 ANTI-SPOT 50ml;4,79;22/05/2014;4250587748147;ESSENCE self assortment .;60;60
143342t;TESTER ΒΒ CREAM 143342t ANTI-SPOT 50ml;0,01;05/12/2013;4250587751574;TESTERS;81;81
143343;GEL CREAM 143343 ANTISHINE50mlTT 50ml;3,49;16/10/2013;4250587748130;ESSENCE self assortment .;21;21
143346;ΒΕΡΝΙΚΙ 143346 Νο102 COL&GO8ml;1,99;17/12/2013;4250587718393;ESSENCE Β'ΜΕΤΡΟ;15;15
143348;LIP 143348 CREAM02STAY MATT4ml;2,49;13/02/2014;4250587742022;ESSENCE Β'ΜΕΤΡΟ;0;0
143349;LIP 143349 CREAM03STAY MATT4ml;2,49;13/02/2014;4250587742039;ESSENCE Β'ΜΕΤΡΟ;0;0
143350;LIP 143350 CREAM04STAY MATT4ml;2,49;13/02/2014;4250587742046;ESSENCE Β'ΜΕΤΡΟ;0;0
143351;LIPGLOSS 143351 STAY10 WITH4mlME;2,79;13/02/2014;4250587738568;ESSENCE Β'ΜΕΤΡΟ;0;0
143352;LIPGLOSS 143352 STAY07 WITH4mlME;2,79;13/02/2014;4250338467082;ESSENCE Β'ΜΕΤΡΟ;0;0
143354;ΚΟΛΩΝΙΑ 143354JUMP IN THE 50mlPOOL;7,99;16/10/2013;4250587742824;ESSENCE ΚΟΛΩΝΙΕΣ;45;45
143354t;TESTER 143354t JUMP IN THE POOL;0,01;05/12/2013;4250587742886;TESTERS;65;65
143355;ΚΟΛΩΝΙΑ 143355ROLLERSC.50ml RIDER;7,99;16/10/2013;4250587742831;ESSENCE ΚΟΛΩΝΙΕΣ;54;54
143355t;TESTER 143355t ROLLERCOASTER RIDE;0,01;20/08/2013;4250587742893;TESTERS;24;24
143356;ΚΟΛΩΝΙΑ 143356MILLION 50ml MILES AWAY;7,99;20/08/2013;4250587742848;ESSENCE ΚΟΛΩΝΙΕΣ;50;50
143356t;TESTER 143356t MILLION MILES AWAY;0,01;05/12/2013;4250587742909;TESTERS;58;58
143357;ΚΟΛΩΝΙΑ 143357DAY IN PARAD10ml;3,99;05/12/2013;4250587759518;ESSENCE ΚΟΛΩΝΙΕΣ;6;6
143357t;TESTER 143357t ΚΟΛΩΝ.DAYIN PARADISE 10ml;0,01;05/12/2013;4250587763058;TESTERS;21;21
143358;ΚΟΛΩΝΙΑ 143358THE PARTY OF10mlMY LIFE;3,99;28/02/2014;4250587759501;ESSENCE ΚΟΛΩΝΙΕΣ;0;0
143358t;TESTER 143358t ΚΟΛΩΝ.THE PARTYOF MY LIFE;0,01;05/12/2013;4250587763065;TESTERS;26;26
143361;ΣΚΑΦΑΚΙΑ 143361 UPDATE ESSENCE80TMX/ΚΙΒΩ;0,00;16/01/2014;;ΠΑΓΙΑ ΚΑΤΑΣΤΗΜΑΤΟΣ;3;3
143362;STEP FOOT 143362 SOFTENER2STEPΡΑΣΠΑ ΠΟΔΙ;2,99;26/06/2014;4250035220515;ESSENCE self assortment .;33;33
143364;GEL 143364 SHOE PADS          ΤΖΕΛ ΠΑΠΟΥ;3,99;26/06/2014;4250035272132;ESSENCE self assortment .;77;77
143366;NAIL 143366 STICKERS;1,99;26/06/2014;4250587747010;ESSENCE self assortment .;0;0
143367;PADS 143367 HEEL PROTECTION;3,49;26/06/2014;4250338400188;ESSENCE self assortment .;78;78
143368;NAIL 143368 POLISH TOE08 8ml;2,49;26/06/2014;4250338400317;ESSENCE self assortment .;21;21
143370;NAIL 143370 POLISH TOE15 8ml;2,49;26/06/2014;4250338469376;ESSENCE self assortment .;19;19
143372;NAIL 143372 POLISH TOE26 8ml;2,49;26/06/2014;4250587746976;ESSENCE self assortment .;20;20
143375;NAIL 143375 POLISH TOE29 8ml;2,49;26/06/2014;4250587747003;ESSENCE self assortment .;19;19
143376;PATCHES 143376 BLISTER MIX;3,99;26/06/2014;4250587708066;ESSENCE self assortment .;48;48
143377;PATCHES 143377 BLISTER LARGE;3,99;26/06/2014;4250587708073;ESSENCE self assortment .;48;48
143379;PADS 143379 SOFT DRY GEL SHOE;3,99;26/06/2014;4250587743807;ESSENCE self assortment .;48;48
143380;SEPARATOR 143380SUPER-SOFT TOE;1,99;26/06/2014;4250587743838;ESSENCE self assortment .;48;48
143381;NAIL 143381 POLISH TOE30 8ml;2,49;26/06/2014;4250587785883;ESSENCE self assortment .;21;21
143382;NAIL 143382 POLISH TOE31 8ml;2,49;26/06/2014;4250587785890;ESSENCE self assortment .;20;20
143383;NAIL 143383 POLISH TOE32 8ml;2,49;26/06/2014;4250587785906;ESSENCE self assortment .;21;21
143384;NAIL 143384 POLISH TOE33 8ml;2,49;26/06/2014;4250587785913;ESSENCE self assortment .;21;21
143385;SHOE 143385 INSOLES36-38S.SOFTSHOW YOUR;3,99;26/06/2014;4250587778953;ESSENCE self assortment .;42;42
143386;SHOE 143386 INSOLES39-41S.SOFTSHOW YOUR;3,99;26/06/2014;4250587778960;ESSENCE self assortment .;42;42
143387;PADS 143387 HEEL PROTECTION SHOW YOUR FE;3,19;26/06/2014;4250587778977;ESSENCE self assortment .;78;78
143388;FILE 143388 FOR FOOT SHOW YOUR FEET;3,49;26/06/2014;4250587778984;ESSENCE self assortment .;132;132
143389;PEELING 143389 PURE SKIN 100mlANTI-SPOT;2,99;22/05/2014;4250587748123;ESSENCE self assortment .;19;19
143390;ΒΕΡΝΙΚΙ 143390 Νο172 COL&GO8ml;1,99;10/04/2014;4250587775242;ESSENCE Β'ΜΕΤΡΟ;36;36
143391;ΒΕΡΝΙΚΙ 143391 Νο173 COL&GO8ml;1,99;10/04/2014;4250587775259;ESSENCE Β'ΜΕΤΡΟ;24;24
143392;ΒΕΡΝΙΚΙ 143392 Νο174 COL&GO8ml;1,99;22/05/2014;4250587775266;ESSENCE Β'ΜΕΤΡΟ;0;0
143393;ΒΕΡΝΙΚΙ 143393 Νο175 COL&GO8ml;1,99;10/04/2014;4250587775273;ESSENCE Β'ΜΕΤΡΟ;34;34
143394;ΒΕΡΝΙΚΙ 143394 Νο176 COL&GO8ml;1,99;10/04/2014;4250587775280;ESSENCE Β'ΜΕΤΡΟ;57;57
143395;ΒΕΡΝΙΚΙ 143395 Νο180 COL&GO8ml;1,99;10/04/2014;4250587775327;ESSENCE Β'ΜΕΤΡΟ;19;19
143396;ΒΕΡΝΙΚΙ 143396 Νο181 COL&GO8ml;1,99;10/04/2014;4250587775334;ESSENCE Β'ΜΕΤΡΟ;84;84
143397;ΒΕΡΝΙΚΙ 143397 Νο183 COL&GO8ml;1,99;28/02/2014;4250587781229;ESSENCE Β'ΜΕΤΡΟ;84;84
143398;ΚΡΑΓΙΟΝ 143398 Νο66;2,49;26/06/2014;4250587771817;ESSENCE Β'ΜΕΤΡΟ;162;162
143398t;TESTER 143398t ΚΡAΓΙΟΝ Νο66;0,01;28/02/2014;4250587771824;TESTERS;55;55
143399;LIP BALM 143399 KISS CARE 05 LOVE;1,69;26/06/2014;4250587764673;ESSENCE Β'ΜΕΤΡΟ;27;27
